// Start Time: Unknown
// Update Rate: 40.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Vel_X	Vel_Y	Vel_Z
18362		0.407093	0.552046	9.871167	0.999013	0.030953	-0.029022	0.013134			
18363		0.331276	0.457910	9.843749	0.999227	0.028791	-0.023472	0.012874			
18364		0.249982	0.330170	9.889061	0.999395	0.027038	-0.017922	0.012545			
18365		0.147285	0.357081	9.791919	0.999508	0.026022	-0.012437	0.012307			
18366		0.073939	0.431176	9.747016	0.999588	0.025043	-0.007024	0.012107			
18367		-0.048588	0.449177	9.853469	0.999646	0.023727	-0.001614	0.011890			
18368		-0.071854	0.372282	9.946449	0.999674	0.022402	0.003816	0.011601			
18369		-0.194369	0.337169	10.028620	0.999663	0.021441	0.009192	0.011398			
18370		-0.413137	0.283842	10.055927	0.999617	0.020743	0.014402	0.011351			
18371		-0.477536	0.342997	10.150353	0.999552	0.019871	0.019321	0.011336			
18372		-0.602715	0.314354	10.155500	0.999480	0.018567	0.023967	0.011007			
18373		-0.674411	0.199228	10.228037	0.999392	0.017425	0.028316	0.010497			
18374		-0.752697	0.245726	10.215299	0.999287	0.016654	0.032331	0.010107			
18375		-0.850643	0.333083	10.034139	0.999178	0.015677	0.036044	0.009909			
18376		-0.877566	0.297691	9.925422	0.999072	0.013800	0.039617	0.009713			
18377		-0.892811	0.077180	9.810469	0.998953	0.011700	0.043202	0.009438			
18378		-0.989316	0.055493	9.746156	0.998814	0.010300	0.046718	0.009013			
18379		-1.004852	0.082740	9.659592	0.998656	0.009082	0.050315	0.008496			
18380		-1.054967	-0.031762	9.825983	0.998464	0.008565	0.054146	0.008084			
18381		-1.150811	0.148444	10.036542	0.998251	0.008931	0.057938	0.007621			
18382		-1.310018	0.159714	10.206977	0.998036	0.009132	0.061558	0.007207			
18383		-1.376628	0.162382	10.398945	0.997843	0.009626	0.064577	0.006796			
18384		-1.427956	0.208472	10.484057	0.997673	0.009841	0.067150	0.006466			
18385		-1.556630	0.229414	10.582022	0.997535	0.009674	0.069219	0.006206			
18386		-1.615341	0.137926	10.458158	0.997444	0.008900	0.070647	0.005940			
18387		-1.582486	0.055682	10.376665	0.997381	0.008196	0.071636	0.005672			
18388		-1.623532	-0.004062	10.268252	0.997347	0.007864	0.072177	0.005317			
18389		-1.632444	0.129776	10.029265	0.997339	0.007543	0.072347	0.004920			
18390		-1.586429	0.086732	9.895379	0.997343	0.007020	0.072376	0.004437			
18391		-1.511319	0.080756	9.760791	0.997354	0.006759	0.072271	0.004012			
18392		-1.447007	0.125388	9.613318	0.997357	0.006805	0.072248	0.003722			
18393		-1.413386	0.216411	9.523557	0.997351	0.006795	0.072333	0.003623			
18394		-1.390047	0.183884	9.467619	0.997330	0.006457	0.072650	0.003585			
18395		-1.397636	0.109152	9.573214	0.997297	0.006339	0.073113	0.003536			
18396		-1.369820	0.113673	9.602788	0.997255	0.006629	0.073658	0.003600			
18397		-1.454939	0.170444	9.658632	0.997213	0.006978	0.074192	0.003743			
18398		-1.486777	0.202129	9.757017	0.997177	0.006858	0.074675	0.003820			
18399		-1.482188	0.069917	9.808664	0.997146	0.006677	0.075111	0.003760			
18400		-1.475046	0.059327	9.838050	0.997125	0.006989	0.075365	0.003713			
18401		-1.523460	0.160479	9.848923	0.997116	0.007208	0.075456	0.003628			
18402		-1.521634	0.118809	9.816676	0.997123	0.007012	0.075389	0.003491			
18403		-1.547293	0.106782	9.783077	0.997138	0.006738	0.075235	0.003247			
18404		-1.469743	0.086279	9.767428	0.997155	0.006431	0.075046	0.003033			
18405		-1.459060	0.086474	9.675714	0.997173	0.006164	0.074820	0.002998			
18406		-1.494155	0.091798	9.664018	0.997186	0.006017	0.074663	0.003136			
18407		-1.466259	0.090437	9.598257	0.997196	0.005874	0.074533	0.003213			
18408		-1.466295	0.037920	9.570618	0.997196	0.005732	0.074554	0.003152			
18409		-1.478174	0.056255	9.592158	0.997199	0.005998	0.074492	0.002958			
18410		-1.454288	0.131529	9.539885	0.997200	0.006421	0.074450	0.002802			
18411		-1.427639	0.222459	9.582718	0.997199	0.006651	0.074441	0.002754			
18412		-1.405367	0.211817	9.577612	0.997194	0.006496	0.074522	0.002736			
18413		-1.436905	0.097265	9.608978	0.997180	0.006408	0.074719	0.002740			
18414		-1.467763	0.115184	9.636748	0.997168	0.006745	0.074853	0.002799			
18415		-1.468685	0.193231	9.661907	0.997160	0.006874	0.074939	0.002909			
18416		-1.483764	0.160448	9.679454	0.997161	0.006573	0.074946	0.003029			
18417		-1.482942	0.139177	9.693117	0.997164	0.006307	0.074925	0.003062			
18418		-1.494561	0.013583	9.634837	0.997167	0.006154	0.074911	0.003038			
18419		-1.448891	0.067746	9.698467	0.997166	0.006419	0.074899	0.003095			
18420		-1.388485	0.119746	9.695674	0.997163	0.006770	0.074903	0.003186			
18421		-1.385594	0.093367	9.682691	0.997158	0.006935	0.074944	0.003290			
18422		-1.432862	0.038994	9.732110	0.997150	0.007314	0.075015	0.003457			
18423		-1.486120	0.065402	9.705336	0.997145	0.007687	0.075030	0.003760			
18424		-1.467016	0.015443	9.680216	0.997139	0.007964	0.075055	0.004100			
18425		-1.468471	-0.001533	9.658166	0.997142	0.008255	0.074978	0.004213			
18426		-1.459183	0.031807	9.628302	0.997153	0.008483	0.074813	0.004057			
18427		-1.418934	0.038805	9.660002	0.997163	0.008697	0.074669	0.003751			
18428		-1.441953	0.019187	9.599947	0.997168	0.008878	0.074600	0.003582			
18429		-1.489286	0.042574	9.641985	0.997155	0.009127	0.074733	0.003591			
18430		-1.449293	-0.013362	9.711704	0.997135	0.009363	0.074973	0.003503			
18431		-1.451108	-0.048884	9.719638	0.997123	0.009907	0.075088	0.003101			
18432		-1.455404	0.034681	9.675825	0.997127	0.010550	0.074968	0.002467			
18433		-1.439922	0.153775	9.706698	0.997142	0.011125	0.074705	0.001776			
18434		-1.469462	0.200436	9.671744	0.997161	0.011157	0.074458	0.001069			
18435		-1.462475	0.207572	9.627450	0.997181	0.010966	0.074225	0.000372			
18436		-1.435520	0.183228	9.563987	0.997199	0.010917	0.073995	-0.000306			
18437		-1.371938	0.333035	9.574903	0.997214	0.011114	0.073762	-0.000842			
18438		-1.434312	0.384177	9.612618	0.997215	0.011355	0.073703	-0.001139			
18439		-1.500735	0.313103	9.598104	0.997205	0.011699	0.073780	-0.001224			
18440		-1.512162	0.388699	9.541314	0.997193	0.012195	0.073866	-0.001115			
18441		-1.459720	0.398851	9.541331	0.997179	0.012403	0.074028	-0.000964			
18442		-1.463006	0.295530	9.584057	0.997161	0.012410	0.074257	-0.000895			
18443		-1.436170	0.198684	9.572726	0.997135	0.012841	0.074540	-0.000806			
18444		-1.466019	0.318930	9.662303	0.997103	0.013483	0.074851	-0.000610			
18445		-1.500944	0.346739	9.672445	0.997080	0.013739	0.075117	-0.000433			
18446		-1.487060	0.257944	9.647176	0.997067	0.013808	0.075281	-0.000392			
18447		-1.454659	0.254896	9.642488	0.997061	0.013813	0.075353	-0.000370			
18448		-1.447591	0.277880	9.684991	0.997050	0.013936	0.075476	-0.000211			
18449		-1.439044	0.271992	9.738903	0.997034	0.014046	0.075664	0.000095			
18450		-1.431178	0.231887	9.711925	0.997021	0.014184	0.075813	0.000330			
18451		-1.497177	0.195016	9.697797	0.997013	0.014472	0.075861	0.000440			
18452		-1.537774	0.271935	9.713780	0.997012	0.014495	0.075871	0.000572			
18453		-1.509923	0.200830	9.675803	0.997020	0.014162	0.075827	0.000636			
18454		-1.483921	0.105912	9.599696	0.997022	0.013933	0.075840	0.000592			
18455		-1.509453	0.105151	9.601267	0.997018	0.014136	0.075868	0.000459			
18456		-1.511840	0.202055	9.611013	0.997005	0.014630	0.075943	0.000303			
18457		-1.495034	0.258887	9.582767	0.996996	0.014988	0.075987	0.000067			
18458		-1.466126	0.263993	9.625612	0.996990	0.015042	0.076053	-0.000187			
18459		-1.477313	0.304088	9.644180	0.996985	0.015100	0.076105	-0.000336			
18460		-1.487168	0.264844	9.631419	0.996976	0.015059	0.076242	-0.000420			
18461		-1.487769	0.269348	9.683003	0.996964	0.014981	0.076407	-0.000554			
18462		-1.464678	0.227025	9.689895	0.996957	0.014977	0.076503	-0.000642			
18463		-1.481375	0.248678	9.734197	0.996949	0.015116	0.076572	-0.000667			
18464		-1.506870	0.289725	9.719153	0.996944	0.015320	0.076602	-0.000673			
18465		-1.466672	0.293870	9.686674	0.996944	0.015389	0.076582	-0.000749			
18466		-1.488138	0.265285	9.700101	0.996949	0.015519	0.076494	-0.000785			
18467		-1.537425	0.322335	9.656582	0.996961	0.015534	0.076330	-0.000772			
18468		-1.510270	0.270449	9.588555	0.996975	0.015212	0.076212	-0.000757			
18469		-1.504738	0.206024	9.612241	0.996983	0.014994	0.076155	-0.000808			
18470		-1.477987	0.201080	9.603292	0.996981	0.015055	0.076160	-0.000951			
18471		-1.502976	0.178499	9.640153	0.996974	0.015548	0.076162	-0.001051			
18472		-1.486867	0.327790	9.605160	0.996969	0.015903	0.076145	-0.001174			
18473		-1.483332	0.270716	9.628426	0.996967	0.015776	0.076197	-0.001250			
18474		-1.493372	0.256539	9.620766	0.996965	0.015710	0.076238	-0.001343			
18475		-1.488951	0.233314	9.587355	0.996961	0.015569	0.076310	-0.001520			
18476		-1.453791	0.240560	9.561831	0.996953	0.015760	0.076380	-0.001788			
18477		-1.466395	0.257464	9.615384	0.996931	0.016110	0.076582	-0.002028			
18478		-1.480046	0.301030	9.649631	0.996902	0.016526	0.076868	-0.002285			
18479		-1.480444	0.373640	9.681707	0.996874	0.016863	0.077148	-0.002517			
18480		-1.495510	0.343889	9.692067	0.996850	0.017253	0.077357	-0.002727			
18481		-1.494612	0.429746	9.726669	0.996833	0.017555	0.077509	-0.002802			
18482		-1.531871	0.409093	9.741533	0.996823	0.017643	0.077616	-0.002827			
18483		-1.552343	0.390263	9.693207	0.996824	0.017655	0.077609	-0.002833			
18484		-1.551150	0.349516	9.686095	0.996829	0.017545	0.077561	-0.002792			
18485		-1.535779	0.323172	9.715025	0.996837	0.017427	0.077494	-0.002656			
18486		-1.534997	0.284084	9.691462	0.996846	0.017315	0.077412	-0.002520			
18487		-1.496209	0.278765	9.607357	0.996854	0.017250	0.077320	-0.002410			
18488		-1.519330	0.213200	9.620962	0.996856	0.017303	0.077284	-0.002311			
18489		-1.515202	0.261882	9.616009	0.996849	0.017714	0.077280	-0.002273			
18490		-1.468596	0.273401	9.571816	0.996835	0.018109	0.077373	-0.002274			
18491		-1.521360	0.320622	9.581295	0.996819	0.018586	0.077464	-0.002357			
18492		-1.438786	0.373499	9.592268	0.996801	0.018914	0.077614	-0.002401			
18493		-1.513239	0.322579	9.627419	0.996781	0.019282	0.077779	-0.002422			
18494		-1.530844	0.376412	9.594945	0.996763	0.019564	0.077946	-0.002459			
18495		-1.509199	0.352046	9.604517	0.996746	0.019616	0.078138	-0.002478			
18496		-1.505029	0.312930	9.642168	0.996732	0.019665	0.078313	-0.002521			
18497		-1.519281	0.345835	9.583952	0.996717	0.019816	0.078465	-0.002498			
18498		-1.518587	0.367735	9.557084	0.996702	0.019906	0.078636	-0.002416			
18499		-1.513224	0.338578	9.573337	0.996682	0.019828	0.078913	-0.002308			
18500		-1.528994	0.314506	9.602818	0.996649	0.020053	0.079267	-0.002283			
18501		-1.525150	0.329827	9.601664	0.996614	0.020540	0.079578	-0.002313			
18502		-1.562295	0.370866	9.653401	0.996588	0.020905	0.079817	-0.002330			
18503		-1.533859	0.412162	9.655525	0.996570	0.020972	0.080022	-0.002356			
18504		-1.559295	0.318806	9.624093	0.996555	0.020899	0.080215	-0.002465			
18505		-1.528022	0.350109	9.659832	0.996538	0.020931	0.080419	-0.002601			
18506		-1.560877	0.332933	9.646203	0.996517	0.021148	0.080619	-0.002701			
18507		-1.560859	0.369375	9.621421	0.996503	0.021298	0.080743	-0.002798			
18508		-1.602245	0.375706	9.664288	0.996496	0.021201	0.080861	-0.002916			
18509		-1.616622	0.328835	9.640111	0.996487	0.021119	0.080985	-0.003100			
18510		-1.608924	0.336981	9.639812	0.996474	0.021200	0.081115	-0.003330			
18511		-1.621596	0.303932	9.650984	0.996457	0.021516	0.081223	-0.003619			
18512		-1.624291	0.347157	9.690111	0.996443	0.021944	0.081254	-0.004112			
18513		-1.587846	0.422309	9.668810	0.996435	0.022186	0.081263	-0.004618			
18514		-1.555624	0.411504	9.686512	0.996428	0.022334	0.081286	-0.004930			
18515		-1.587874	0.464465	9.627251	0.996426	0.022479	0.081266	-0.005120			
18516		-1.605240	0.391623	9.610790	0.996422	0.022535	0.081278	-0.005374			
18517		-1.650916	0.388954	9.589802	0.996420	0.022814	0.081202	-0.005751			
18518		-1.654824	0.401542	9.596389	0.996414	0.023230	0.081115	-0.006294			
18519		-1.739706	0.340107	9.619950	0.996406	0.023904	0.080946	-0.007154			
18520		-1.675815	0.389425	9.614517	0.996392	0.025030	0.080688	-0.008135			
18521		-1.643789	0.567232	9.668796	0.996376	0.026366	0.080365	-0.009048			
18522		-1.628300	0.644384	9.653273	0.996382	0.026947	0.079991	-0.009885			
18523		-1.645503	0.437977	9.624917	0.996391	0.027200	0.079679	-0.010811			
18524		-1.693810	0.355998	9.616249	0.996383	0.028185	0.079264	-0.011982			
18525		-1.702460	0.452004	9.644700	0.996360	0.029822	0.078734	-0.013365			
18526		-1.776807	0.433359	9.650580	0.996335	0.031490	0.078043	-0.015335			
18527		-1.694800	0.489029	9.574736	0.996296	0.033555	0.077132	-0.017856			
18528		-1.682124	0.569015	9.637687	0.996242	0.035937	0.076052	-0.020635			
18529		-1.682300	0.878762	9.665544	0.996196	0.038271	0.074752	-0.023264			
18530		-1.891537	0.906454	9.576566	0.996162	0.040173	0.073311	-0.025939			
18531		-2.233981	0.978315	9.515296	0.996146	0.041959	0.071154	-0.029504			
18532		-2.471820	0.904477	9.273907	0.996129	0.043235	0.068015	-0.035089			
18533		-2.701077	0.585748	8.950998	0.995976	0.044956	0.064155	-0.043529			
18534		-2.900490	0.880257	8.898171	0.995594	0.048055	0.059089	-0.054696			
18535		-2.716424	1.135495	8.738089	0.994922	0.051422	0.053834	-0.067730			
18536		-2.361654	1.367751	8.847346	0.993908	0.055782	0.048846	-0.081545			
18537		-1.280588	1.632820	8.969648	0.992606	0.061679	0.045236	-0.094253			
18538		-1.231476	1.814016	9.335303	0.991168	0.069712	0.042891	-0.104341			
18539		-1.569807	2.417944	9.560181	0.989782	0.078171	0.040522	-0.112159			
18540		-1.419091	2.710490	9.406171	0.988774	0.082533	0.038946	-0.118313			
18541		-1.596330	2.173617	9.156705	0.988106	0.082350	0.039325	-0.123770			
18542		-2.260142	1.693926	9.207533	0.987573	0.079316	0.040544	-0.129481			
18543		-2.603544	1.154986	9.110063	0.987006	0.074838	0.041753	-0.135927			
18544		-2.745987	0.643773	8.686887	0.986346	0.069457	0.042490	-0.143148			
18545		-2.495189	0.237053	8.198705	0.985493	0.062763	0.043903	-0.151451			
18546		-2.422441	-0.173104	7.991777	0.984298	0.054951	0.046667	-0.161124			
18547		-2.163281	-0.429360	7.915434	0.982748	0.045264	0.050579	-0.172045			
18548		-1.752439	-0.942456	7.844685	0.980680	0.034089	0.055877	-0.184341			
18549		-0.927479	-0.927185	7.952546	0.977934	0.021855	0.063108	-0.197953			
18550		-0.303062	-1.180525	8.177433	0.974352	0.008652	0.073614	-0.212470			
18551		0.073387	-1.424983	8.415175	0.969771	-0.003761	0.086186	-0.228260			
18552		0.656039	-1.080654	8.493714	0.964119	-0.014597	0.100403	-0.245318			
18553		1.500545	-1.344693	8.291940	0.957521	-0.025364	0.116238	-0.262675			
18554		2.066310	-1.664978	8.199912	0.949592	-0.033965	0.134864	-0.280949			
18555		2.074995	-1.187387	8.675824	0.940146	-0.039315	0.156590	-0.300098			
18556		1.680985	-0.588284	9.766118	0.929173	-0.042906	0.180873	-0.319501			
18557		0.920565	-0.774804	10.541078	0.916993	-0.045097	0.205933	-0.338648			
18558		0.197911	-1.471922	10.503221	0.904135	-0.044500	0.229858	-0.357386			
18559		-0.835498	-1.812540	10.246923	0.891277	-0.038877	0.251022	-0.375636			
18560		-1.500474	-1.325910	9.986997	0.878953	-0.028600	0.268555	-0.393068			
18561		-2.201609	-0.580922	9.688903	0.867706	-0.017292	0.283510	-0.407933			
18562		-2.969643	-0.532627	9.102455	0.857651	-0.010099	0.298370	-0.418697			
18563		-4.575742	-1.841623	8.705919	0.848717	-0.007147	0.313727	-0.425680			
18564		-5.707981	-2.676444	8.222886	0.840852	-0.003889	0.327715	-0.430761			
18565		-6.249455	-2.384938	7.691243	0.834658	0.001097	0.339867	-0.433400			
18566		-7.374946	-2.339380	7.304650	0.830287	0.005557	0.350737	-0.433101			
18567		-8.333067	-2.727690	7.189268	0.826961	0.007443	0.361135	-0.430885			
18568		-8.901620	-3.337236	7.218697	0.823951	0.007125	0.371115	-0.428169			
18569		-9.178976	-2.951976	6.530948	0.821153	0.006661	0.379224	-0.426441			
18570		-8.904130	-2.910125	6.114257	0.818808	0.005110	0.385681	-0.425180			
18571		-8.546925	-3.209536	5.723676	0.816733	0.002139	0.391252	-0.424104			
18572		-9.002592	-3.973845	6.053744	0.814536	-0.001881	0.396121	-0.423811			
18573		-8.829080	-3.613315	6.460593	0.812276	-0.008271	0.400190	-0.424249			
18574		-8.288674	-3.231362	6.220940	0.810081	-0.019020	0.405265	-0.423281			
18575		-7.441005	-3.616308	5.684289	0.807116	-0.032798	0.412943	-0.420674			
18576		-6.957522	-4.552807	5.678956	0.802852	-0.045539	0.423203	-0.417437			
18577		-7.186577	-4.871135	5.934272	0.798274	-0.054445	0.434706	-0.413310			
18578		-7.159510	-5.575918	6.931543	0.796162	-0.056681	0.442659	-0.408614			
18579		-7.541080	-5.943574	7.940594	0.795264	-0.057482	0.448849	-0.403466			
18580		-7.780778	-5.444633	7.787983	0.793750	-0.064770	0.457767	-0.395242			
18581		-7.814567	-5.150790	6.191999	0.792281	-0.076401	0.467217	-0.384918			
18582		-7.684941	-4.878253	4.818944	0.791321	-0.090884	0.476367	-0.372326			
18583		-7.650597	-5.116436	3.811834	0.791080	-0.106061	0.484318	-0.358301			
18584		-7.577976	-4.974181	3.494152	0.790949	-0.122586	0.491488	-0.343238			
18585		-7.298670	-5.624991	3.074887	0.790371	-0.141071	0.497798	-0.328038			
18586		-7.057270	-6.283260	3.164859	0.789445	-0.159225	0.502349	-0.314752			
18587		-6.739486	-7.037979	3.359156	0.788886	-0.174044	0.504413	-0.304852			
