// Start Time: Unknown
// Update Rate: 40.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Vel_X	Vel_Y	Vel_Z
18370		1.037034	-0.828955	9.803047	0.989039	-0.022528	-0.062936	0.131656			
18371		1.042946	-0.587786	9.915086	0.989287	-0.023207	-0.058132	0.131882			
18372		0.907777	-0.451960	9.941760	0.989494	-0.024125	-0.053637	0.132072			
18373		0.859645	-0.703984	9.998544	0.989682	-0.025154	-0.049282	0.132165			
18374		0.744609	-0.821326	9.932079	0.989859	-0.025845	-0.045014	0.132233			
18375		0.608109	-0.652419	9.872442	0.990002	-0.026597	-0.041086	0.132293			
18376		0.599546	-0.533723	9.899271	0.990117	-0.027749	-0.037425	0.132279			
18377		0.516576	-0.643028	9.851640	0.990207	-0.029396	-0.033849	0.132209			
18378		0.466988	-0.767952	9.766885	0.990287	-0.030839	-0.030419	0.132121			
18379		0.381301	-0.840878	9.765698	0.990360	-0.031565	-0.026756	0.132192			
18380		0.335671	-0.897256	9.853274	0.990464	-0.031641	-0.022859	0.132127			
18381		0.318412	-0.650460	10.029150	0.990564	-0.031261	-0.019261	0.132040			
18382		0.194359	-0.672657	10.026730	0.990637	-0.031318	-0.015985	0.131915			
18383		0.152278	-0.658636	10.049013	0.990691	-0.031365	-0.013156	0.131812			
18384		0.045694	-0.680401	10.226559	0.990743	-0.031479	-0.010694	0.131620			
18385		0.005514	-0.592583	10.227086	0.990767	-0.032087	-0.008722	0.131437			
18386		-0.103450	-0.704169	10.144949	0.990773	-0.032940	-0.007351	0.131263			
18387		-0.107722	-0.805018	10.112104	0.990785	-0.033581	-0.006261	0.131069			
18388		-0.156355	-0.744840	10.047639	0.990801	-0.033812	-0.005552	0.130918			
18389		-0.155793	-0.652172	9.999197	0.990829	-0.034019	-0.005095	0.130673			
18390		-0.163191	-0.706314	9.906521	0.990846	-0.034270	-0.004780	0.130489			
18391		-0.111227	-0.762220	9.821924	0.990862	-0.034450	-0.004524	0.130325			
18392		-0.062302	-0.804918	9.810457	0.990895	-0.034386	-0.004353	0.130103			
18393		-0.024567	-0.656115	9.764022	0.990911	-0.034331	-0.004016	0.130005			
18394		-0.006988	-0.613883	9.763525	0.990903	-0.034562	-0.003690	0.130012			
18395		-0.014624	-0.673663	9.750071	0.990886	-0.034861	-0.003343	0.130073			
18396		0.023794	-0.834264	9.761220	0.990885	-0.034797	-0.002924	0.130103			
18397		-0.044528	-0.673894	9.749750	0.990890	-0.034490	-0.002513	0.130160			
18398		-0.069498	-0.529733	9.853602	0.990875	-0.034347	-0.002158	0.130317			
18399		-0.055852	-0.641674	9.886724	0.990859	-0.034471	-0.001934	0.130412			
18400		-0.052531	-0.750750	9.830633	0.990856	-0.034411	-0.001736	0.130450			
18401		-0.079855	-0.712487	9.839715	0.990851	-0.034243	-0.001582	0.130532			
18402		-0.061936	-0.571691	9.901981	0.990848	-0.034027	-0.001519	0.130613			
18403		-0.127996	-0.622685	9.891221	0.990835	-0.034234	-0.001552	0.130661			
18404		-0.080794	-0.749059	9.831391	0.990816	-0.034638	-0.001711	0.130694			
18405		-0.114180	-0.863364	9.785888	0.990814	-0.034806	-0.001870	0.130666			
18406		-0.096899	-0.753111	9.771586	0.990828	-0.034586	-0.001928	0.130616			
18407		-0.062600	-0.544564	9.800039	0.990827	-0.034586	-0.002096	0.130619			
18408		-0.048605	-0.673147	9.759651	0.990830	-0.034765	-0.002216	0.130547			
18409		-0.104408	-0.694117	9.695577	0.990836	-0.034546	-0.002202	0.130556			
18410		-0.047899	-0.691744	9.713967	0.990855	-0.034105	-0.002106	0.130529			
18411		-0.029122	-0.603239	9.763361	0.990868	-0.033829	-0.002006	0.130508			
18412		0.006219	-0.580302	9.777690	0.990863	-0.033896	-0.001975	0.130529			
18413		-0.048658	-0.707921	9.758890	0.990849	-0.033938	-0.001877	0.130628			
18414		-0.078152	-0.700321	9.700870	0.990843	-0.033804	-0.001861	0.130704			
18415		-0.058159	-0.619681	9.769003	0.990843	-0.033561	-0.001818	0.130770			
18416		-0.050003	-0.549175	9.795250	0.990822	-0.033718	-0.001731	0.130887			
18417		-0.067767	-0.600692	9.784451	0.990790	-0.034140	-0.001839	0.131022			
18418		-0.101159	-0.782498	9.773441	0.990767	-0.034394	-0.001950	0.131128			
18419		-0.058187	-0.809365	9.776384	0.990762	-0.034161	-0.001999	0.131226			
18420		0.029977	-0.705952	9.828396	0.990751	-0.033842	-0.002043	0.131388			
18421		0.018803	-0.737191	9.820232	0.990742	-0.033496	-0.002028	0.131546			
18422		-0.027412	-0.770243	9.812370	0.990733	-0.033163	-0.002081	0.131699			
18423		-0.102729	-0.766370	9.763895	0.990719	-0.032984	-0.002132	0.131848			
18424		-0.070488	-0.712486	9.775171	0.990727	-0.032629	-0.002312	0.131871			
18425		-0.053323	-0.618100	9.755904	0.990743	-0.032369	-0.002428	0.131813			
18426		-0.033576	-0.576783	9.804541	0.990765	-0.032139	-0.002548	0.131699			
18427		0.006186	-0.721703	9.789678	0.990789	-0.032041	-0.002653	0.131542			
18428		-0.098862	-0.869272	9.807562	0.990826	-0.031969	-0.002629	0.131283			
18429		-0.124330	-0.741828	9.837361	0.990877	-0.031814	-0.002672	0.130930			
18430		-0.070819	-0.608670	9.836703	0.990924	-0.031729	-0.002754	0.130599			
18431		0.023429	-0.673489	9.729063	0.990993	-0.031517	-0.002853	0.130124			
18432		-0.012167	-0.791044	9.671096	0.991084	-0.030675	-0.002730	0.129629			
18433		-0.050700	-0.560091	9.812257	0.991186	-0.029705	-0.002621	0.129077			
18434		-0.032767	-0.450662	9.845054	0.991270	-0.029607	-0.002819	0.128449			
18435		-0.035360	-0.589910	9.784391	0.991338	-0.030169	-0.003051	0.127790			
18436		0.000810	-0.712201	9.686788	0.991406	-0.030310	-0.003198	0.127217			
18437		0.041025	-0.680027	9.762917	0.991484	-0.029883	-0.003101	0.126718			
18438		-0.019188	-0.505600	9.802546	0.991540	-0.029403	-0.003023	0.126393			
18439		-0.046718	-0.535874	9.835235	0.991580	-0.029197	-0.003023	0.126122			
18440		-0.081699	-0.514153	9.689946	0.991609	-0.028903	-0.003017	0.125966			
18441		-0.004277	-0.411720	9.770489	0.991619	-0.028753	-0.002933	0.125924			
18442		-0.011515	-0.446208	9.792618	0.991611	-0.028755	-0.002886	0.125983			
18443		-0.018562	-0.668485	9.772437	0.991608	-0.028607	-0.002683	0.126047			
18444		-0.031533	-0.577122	9.781897	0.991611	-0.028021	-0.002372	0.126158			
18445		-0.068246	-0.357398	9.759793	0.991602	-0.027530	-0.002245	0.126346			
18446		0.006939	-0.408185	9.805930	0.991581	-0.027566	-0.002161	0.126504			
18447		-0.026945	-0.633406	9.756595	0.991559	-0.027600	-0.002095	0.126665			
18448		-0.046482	-0.658362	9.821182	0.991544	-0.027409	-0.001930	0.126828			
18449		0.019724	-0.488580	9.877025	0.991525	-0.027337	-0.001931	0.126996			
18450		0.033963	-0.510918	9.831728	0.991498	-0.027398	-0.001947	0.127191			
18451		-0.018194	-0.607649	9.781168	0.991482	-0.027243	-0.001870	0.127351			
18452		-0.141897	-0.519611	9.782567	0.991477	-0.026964	-0.001799	0.127449			
18453		-0.055485	-0.424914	9.861548	0.991463	-0.027113	-0.001890	0.127525			
18454		-0.063882	-0.606124	9.782573	0.991449	-0.027594	-0.001928	0.127531			
18455		-0.095179	-0.704343	9.711869	0.991459	-0.027486	-0.001819	0.127477			
18456		-0.088357	-0.569483	9.740532	0.991495	-0.026861	-0.001753	0.127328			
18457		-0.035260	-0.475317	9.788645	0.991515	-0.026523	-0.001616	0.127245			
18458		-0.021028	-0.531219	9.755104	0.991533	-0.026380	-0.001431	0.127139			
18459		-0.088758	-0.533752	9.795477	0.991556	-0.026320	-0.001323	0.126972			
18460		-0.037860	-0.499851	9.862213	0.991573	-0.026576	-0.001368	0.126787			
18461		-0.015562	-0.535876	9.824934	0.991574	-0.027004	-0.001348	0.126686			
18462		-0.033317	-0.668917	9.826429	0.991585	-0.026960	-0.001261	0.126613			
18463		-0.042581	-0.630548	9.794445	0.991602	-0.026605	-0.001210	0.126552			
18464		-0.051091	-0.462812	9.820411	0.991621	-0.026227	-0.001180	0.126488			
18465		0.008749	-0.450308	9.891175	0.991631	-0.026115	-0.001246	0.126429			
18466		-0.059004	-0.577735	9.754567	0.991635	-0.026219	-0.001269	0.126380			
18467		-0.076192	-0.517861	9.788236	0.991637	-0.026186	-0.001354	0.126368			
18468		-0.074648	-0.472776	9.838531	0.991637	-0.026388	-0.001538	0.126323			
18469		-0.050069	-0.498603	9.763246	0.991627	-0.026653	-0.001666	0.126343			
18470		-0.032767	-0.621347	9.796253	0.991634	-0.026608	-0.001704	0.126301			
18471		-0.094075	-0.594904	9.743012	0.991645	-0.026413	-0.001726	0.126249			
18472		-0.006971	-0.551061	9.810003	0.991665	-0.026038	-0.001658	0.126177			
18473		-0.053113	-0.456619	9.780848	0.991668	-0.025927	-0.001539	0.126176			
18474		-0.045218	-0.468975	9.808181	0.991678	-0.026164	-0.001619	0.126043			
18475		-0.038653	-0.537606	9.713591	0.991688	-0.026290	-0.001624	0.125938			
18476		0.000019	-0.570236	9.815432	0.991705	-0.026072	-0.001436	0.125852			
18477		-0.017516	-0.564349	9.805798	0.991731	-0.025575	-0.001176	0.125755			
18478		-0.031572	-0.421384	9.845909	0.991748	-0.025322	-0.000920	0.125671			
18479		0.000023	-0.519756	9.802705	0.991770	-0.024997	-0.000595	0.125570			
18480		-0.052478	-0.493933	9.788128	0.991776	-0.024709	-0.000398	0.125576			
18481		-0.037020	-0.484621	9.828814	0.991784	-0.024445	-0.000240	0.125563			
18482		-0.014131	-0.369658	9.892347	0.991781	-0.024241	-0.000196	0.125628			
18483		-0.097306	-0.451032	9.796166	0.991766	-0.024377	-0.000104	0.125722			
18484		-0.092800	-0.500772	9.785713	0.991743	-0.024485	-0.000137	0.125881			
18485		-0.084134	-0.465099	9.853717	0.991720	-0.024639	-0.000248	0.126034			
18486		-0.075258	-0.490629	9.819066	0.991696	-0.025010	-0.000492	0.126149			
18487		-0.051524	-0.573345	9.801493	0.991678	-0.025066	-0.000578	0.126280			
18488		-0.085027	-0.549466	9.787166	0.991664	-0.024889	-0.000627	0.126425			
18489		-0.073012	-0.486061	9.800022	0.991653	-0.024619	-0.000577	0.126562			
18490		-0.021465	-0.490232	9.807368	0.991648	-0.024383	-0.000557	0.126650			
18491		-0.052816	-0.493772	9.716126	0.991653	-0.023977	-0.000358	0.126683			
18492		-0.001000	-0.488737	9.804651	0.991663	-0.023473	-0.000203	0.126703			
18493		-0.042676	-0.443089	9.783832	0.991656	-0.023234	0.000039	0.126803			
18494		-0.090319	-0.434673	9.775651	0.991655	-0.023088	0.000175	0.126837			
18495		-0.054337	-0.440440	9.763320	0.991646	-0.022976	0.000274	0.126923			
18496		-0.057959	-0.517608	9.756541	0.991632	-0.022930	0.000507	0.127039			
18497		-0.086028	-0.479124	9.764591	0.991628	-0.022702	0.000641	0.127113			
18498		-0.083072	-0.442379	9.751810	0.991622	-0.022641	0.000767	0.127173			
18499		-0.050944	-0.427950	9.804077	0.991606	-0.022665	0.001082	0.127290			
18500		-0.070138	-0.428007	9.793985	0.991595	-0.022537	0.001303	0.127396			
18501		-0.074183	-0.522917	9.713219	0.991593	-0.022275	0.001645	0.127452			
18502		-0.097279	-0.380553	9.772387	0.991586	-0.021956	0.001875	0.127564			
18503		-0.073834	-0.382348	9.840610	0.991584	-0.021788	0.002052	0.127604			
18504		-0.115258	-0.387591	9.750029	0.991577	-0.021943	0.002221	0.127624			
18505		-0.078812	-0.480002	9.850147	0.991582	-0.022029	0.002453	0.127570			
18506		-0.085308	-0.486652	9.778772	0.991593	-0.021918	0.002625	0.127497			
18507		-0.119604	-0.448596	9.746666	0.991608	-0.021784	0.002920	0.127402			
18508		-0.135084	-0.369531	9.852750	0.991623	-0.021722	0.003031	0.127289			
18509		-0.150698	-0.427169	9.830805	0.991636	-0.021848	0.003208	0.127163			
18510		-0.156977	-0.456540	9.754887	0.991660	-0.021819	0.003299	0.126976			
18511		-0.132718	-0.405278	9.834823	0.991688	-0.021605	0.003369	0.126796			
18512		-0.132260	-0.355981	9.834337	0.991720	-0.021354	0.003489	0.126584			
18513		-0.138763	-0.497568	9.833762	0.991749	-0.021071	0.003738	0.126392			
18514		-0.130320	-0.477962	9.786835	0.991780	-0.020776	0.003968	0.126194			
18515		-0.139616	-0.273089	9.828861	0.991797	-0.020744	0.003986	0.126063			
18516		-0.101297	-0.364950	9.819820	0.991812	-0.020998	0.003975	0.125902			
18517		-0.176063	-0.400092	9.733847	0.991816	-0.021063	0.004059	0.125860			
18518		-0.185276	-0.301226	9.784077	0.991811	-0.020823	0.004112	0.125942			
18519		-0.233055	-0.250815	9.753928	0.991800	-0.020452	0.004204	0.126080			
18520		-0.225441	-0.422019	9.826455	0.991794	-0.019880	0.004416	0.126216			
18521		-0.162834	-0.383522	9.791863	0.991792	-0.019220	0.004667	0.126319			
18522		-0.182303	-0.160096	9.796104	0.991748	-0.018981	0.004852	0.126700			
18523		-0.197283	-0.257296	9.865808	0.991694	-0.019129	0.004872	0.127095			
18524		-0.268794	-0.304972	9.777172	0.991630	-0.019253	0.004964	0.127574			
18525		-0.242226	-0.268674	9.744537	0.991555	-0.019147	0.004895	0.128170			
18526		-0.284554	-0.071053	9.695058	0.991435	-0.019034	0.004854	0.129119			
18527		-0.215409	-0.219937	9.862678	0.991333	-0.018622	0.004866	0.129957			
18528		-0.254550	-0.395300	9.735385	0.991224	-0.018016	0.005838	0.130826			
18529		-0.294045	-0.285108	9.754151	0.991099	-0.016925	0.006483	0.131886			
18530		-0.432215	0.105251	9.749221	0.990907	-0.016631	0.007190	0.133323			
18531		-0.466604	0.744502	9.488501	0.990547	-0.017552	0.007658	0.135828			
18532		-0.423359	1.298611	9.269528	0.989882	-0.019966	0.008310	0.140238			
18533		-0.486740	1.299463	9.155298	0.988887	-0.023267	0.009482	0.146531			
18534		-0.518672	1.190149	9.078889	0.987499	-0.026830	0.011998	0.154860			
18535		-0.662510	0.725792	9.198043	0.985702	-0.030545	0.015910	0.164938			
18536		-0.980282	0.301726	9.826948	0.983641	-0.032427	0.020189	0.176043			
18537		-0.743065	-1.245475	10.284930	0.981641	-0.032043	0.024933	0.186364			
18538		-1.226418	-1.671004	10.290079	0.979782	-0.027485	0.031495	0.195653			
18539		-1.445947	-0.275111	9.747898	0.977578	-0.023960	0.036443	0.206006			
18540		-1.158862	1.019786	9.904210	0.974972	-0.023446	0.040679	0.217314			
18541		-1.487660	1.104048	10.253212	0.971964	-0.026417	0.043261	0.229601			
18542		-1.436439	0.865807	9.980863	0.968454	-0.033896	0.043222	0.243062			
18543		-1.294779	0.598834	9.172839	0.964283	-0.042854	0.043543	0.257732			
18544		-1.640983	0.053390	8.938075	0.959521	-0.050286	0.045443	0.273359			
18545		-1.873438	-0.186878	8.937066	0.954099	-0.056246	0.049498	0.289966			
18546		-2.045231	-0.242602	8.675656	0.948325	-0.059605	0.055501	0.306670			
18547		-1.977529	-0.150571	8.409067	0.942129	-0.061701	0.064287	0.323191			
18548		-2.340059	0.033464	8.590867	0.935314	-0.064617	0.074183	0.339867			
18549		-2.323296	-0.273905	8.616272	0.928362	-0.068058	0.084641	0.355455			
18550		-2.389077	-1.031606	9.203042	0.921382	-0.071229	0.095323	0.369995			
18551		-1.614922	-1.917032	9.297695	0.914686	-0.072849	0.105763	0.383219			
18552		-0.877845	-2.729268	8.909172	0.908038	-0.072452	0.118606	0.395158			
18553		-1.133664	-3.296383	9.061893	0.901467	-0.070671	0.134935	0.405161			
18554		-1.741196	-3.916304	9.336115	0.895803	-0.066271	0.154008	0.411616			
18555		-1.619428	-4.277552	9.862954	0.891568	-0.058612	0.174602	0.413745			
18556		-1.742864	-3.789648	9.836568	0.889457	-0.048094	0.196318	0.409893			
18557		-2.531081	-3.261531	9.438092	0.889873	-0.035915	0.217188	0.399580			
18558		-3.071392	-2.633364	9.195347	0.892396	-0.023240	0.237616	0.382920			
18559		-3.525216	-1.898674	8.915813	0.896241	-0.012188	0.256541	0.361649			
18560		-4.170997	-1.071771	8.637021	0.901042	-0.002562	0.274284	0.335983			
18561		-5.148540	-0.297640	8.056844	0.906802	0.004209	0.289581	0.306326			
18562		-5.437286	0.366593	7.810313	0.913441	0.007243	0.301459	0.273305			
18563		-5.659577	1.120701	7.567989	0.919406	0.006761	0.312226	0.239087			
18564		-5.821544	1.565041	6.846633	0.923822	0.006109	0.322921	0.205518			
18565		-6.981789	1.522120	6.868792	0.926710	0.006692	0.334317	0.171454			
18566		-7.255718	1.689299	6.905904	0.928678	0.007094	0.344563	0.137050			
18567		-7.313245	2.797045	7.447671	0.929289	0.006321	0.354042	0.105058			
18568		-7.508764	3.528452	7.405747	0.929157	0.001300	0.361477	0.077459			
18569		-6.768856	3.209797	6.567622	0.928309	-0.006486	0.367868	0.053610			
18570		-7.272564	2.246423	6.485201	0.926459	-0.016001	0.374592	0.033150			
18571		-7.713856	1.388432	6.525322	0.924445	-0.024407	0.380212	0.015658			
18572		-7.743447	1.032753	6.540908	0.922082	-0.033060	0.385574	0.002170			
18573		-7.760749	0.823013	6.315083	0.918603	-0.042666	0.392811	-0.006892			
18574		-8.171441	0.111556	6.511332	0.914070	-0.053344	0.401846	-0.012215			
18575		-8.644338	-0.872708	7.176939	0.909167	-0.064116	0.411191	-0.015050			
18576		-8.623822	-2.004464	7.096779	0.904646	-0.075538	0.419129	-0.015507			
18577		-8.519765	-3.149381	5.978653	0.900400	-0.083742	0.426640	-0.015682			
18578		-8.824862	-3.083439	5.931290	0.896361	-0.084926	0.434772	-0.017246			
18579		-9.234714	-2.720053	5.877677	0.892403	-0.084505	0.442847	-0.019046			
18580		-9.668633	-2.483101	5.477107	0.888490	-0.085458	0.450392	-0.020738			
18581		-9.845774	-2.115860	5.389889	0.884933	-0.089490	0.456560	-0.020931			
18582		-9.853886	-2.048646	4.703525	0.881200	-0.096523	0.462379	-0.019394			
18583		-9.256839	-1.827900	3.818795	0.877244	-0.104162	0.468291	-0.017218			
18584		-8.542097	-1.400743	3.780412	0.873089	-0.111670	0.474390	-0.014168			
18585		-8.229153	-1.505756	3.358134	0.868731	-0.119412	0.480581	-0.009418			
18586		-7.978770	-1.353366	3.579716	0.864714	-0.126040	0.486180	-0.003542			
18587		-8.151812	-1.891770	3.638608	0.861438	-0.132883	0.490153	0.004018			
